Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,Temp_avg_C,HDD,CDD,Date_encoded
2019-08-09,9,99,88.7,82,77,74.0,69,85,64.2,39,12,7.5,3,29.9,29.8,29.8,0.0,6,31.5,0.0,13.2,1164
2019-08-10,10,100,88.2,77,77,74.0,69,90,65.1,37,13,5.9,0,29.9,29.8,29.8,0.0,1,31.22222222222222,0.0,12.92222222222222,1165
2019-08-11,11,100,88.8,81,77,74.9,69,85,65.3,37,15,6.6,0,29.9,29.8,29.8,0.0,4,31.555555555555557,0.0,13.255555555555556,1166
2019-08-12,12,100,89.6,82,77,74.3,67,85,63.0,34,16,7.3,0,29.9,29.8,29.7,0.0,6,32.0,0.0,13.7,1167
2019-08-13,13,101,90.0,81,77,73.6,66,85,61.2,32,16,6.4,0,29.8,29.8,29.7,0.0,1,32.22222222222222,0.0,13.92222222222222,1168
2019-08-14,14,101,87.7,80,78,74.8,71,90,67.8,38,24,6.7,0,29.9,29.8,29.7,0.0,2,30.944444444444443,0.0,12.644444444444442,1169
2019-08-15,15,98,85.9,78,75,73.2,70,87,68.1,42,14,4.8,0,29.9,29.8,29.8,0.0,3,29.944444444444443,0.0,11.644444444444442,1170
2019-08-16,16,97,85.5,78,77,74.7,73,90,71.4,46,17,6.2,0,29.9,29.8,29.7,0.0,4,29.72222222222222,0.0,11.42222222222222,1171
2019-08-17,17,98,87.0,81,77,74.7,71,85,67.7,43,16,8.1,0,29.8,29.8,29.7,0.0,5,30.555555555555557,0.0,12.255555555555556,1172
2019-08-18,18,97,87.9,79,79,75.1,72,88,67.3,46,15,8.3,0,29.8,29.8,29.7,0.0,6,31.055555555555557,0.0,12.755555555555556,1173
2019-08-19,19,97,87.0,78,78,75.1,71,93,69.4,43,17,7.1,0,29.9,29.9,29.8,0.05,0,30.555555555555557,0.0,12.255555555555556,1174
2019-08-20,20,92,84.3,77,77,74.3,70,90,72.8,50,10,4.5,0,29.9,29.9,29.9,0.0,1,29.055555555555557,0.0,10.755555555555556,1175
2019-08-21,21,96,85.6,77,76,72.5,67,94,67.4,40,13,4.4,0,29.9,29.9,29.8,0.09,2,29.77777777777778,0.0,11.477777777777778,1176
2019-08-22,22,95,85.6,76,76,73.4,70,94,68.3,44,17,7.8,0,29.9,29.8,29.8,0.0,3,29.77777777777778,0.0,11.477777777777778,1177
2019-08-23,23,91,82.3,77,77,74.9,72,94,79.0,53,15,6.9,0,29.8,29.8,29.7,0.02,4,27.944444444444443,0.0,9.644444444444442,1178
2019-08-24,24,94,84.0,77,76,73.8,71,90,72.8,49,12,5.8,0,29.8,29.8,29.7,0.16,5,28.88888888888889,0.0,10.588888888888889,1179
2019-08-25,25,95,82.3,77,77,75.7,74,94,81.4,54,15,6.4,0,29.8,29.7,29.7,0.01,6,27.944444444444443,0.0,9.644444444444442,1180
2019-08-26,26,96,85.8,79,79,76.1,72,94,74.7,46,13,6.6,0,29.7,29.7,29.6,1.5,0,29.88888888888889,0.0,11.588888888888889,1181
2019-08-27,27,97,87.0,80,78,75.3,70,87,69.7,43,18,6.4,0,29.9,29.8,29.7,0.0,1,30.555555555555557,0.0,12.255555555555556,1182
2019-08-28,28,95,82.1,74,79,74.1,69,94,78.5,49,23,4.8,0,29.9,29.9,29.8,0.0,2,27.83333333333333,0.0,9.533333333333328,1183
2019-08-29,29,93,82.9,74,77,73.0,71,93,73.5,49,12,3.7,0,29.9,29.9,29.8,0.29,3,28.277777777777782,0.0,9.977777777777781,1184
2019-08-30,30,94,84.5,76,77,73.9,70,94,72.4,46,15,6.4,0,29.9,29.9,29.8,0.17,4,29.166666666666668,0.0,10.866666666666667,1185
2019-08-31,31,95,83.8,75,75,72.5,70,88,70.2,44,20,6.1,0,29.9,29.9,29.8,0.0,5,28.77777777777778,0.0,10.477777777777778,1186
2019-09-01,1,99,86.1,77,75,69.5,59,88,61.6,26,14,6.1,0,29.9,29.9,29.8,0.0,2,30.055555555555557,0.0,11.755555555555556,1187
2019-09-02,2,98,85.5,75,72,67.3,62,87,57.5,30,15,6.8,0,29.9,29.9,29.8,0.0,5,29.72222222222222,0.0,11.42222222222222,1188
2019-09-03,3,97,85.4,76,72,69.4,67,79,60.6,37,17,7.2,0,29.9,29.8,29.8,0.0,5,29.666666666666668,0.0,11.366666666666667,1189
2019-09-04,4,98,86.4,77,74,70.1,66,84,61.1,36,15,7.4,0,29.9,29.9,29.8,0.0,1,30.22222222222222,0.0,11.92222222222222,1190
2019-09-05,5,99,86.5,75,74,68.4,63,90,58.6,30,8,3.9,0,30.0,29.9,29.9,0.0,3,30.27777777777778,0.0,11.977777777777778,1191
2019-09-06,6,98,86.1,77,76,69.8,63,90,61.9,32,9,5.1,0,30.0,29.9,29.8,0.0,6,30.055555555555557,0.0,11.755555555555556,1192
2019-09-07,7,98,85.0,75,74,70.8,64,87,65.5,33,15,5.2,0,29.9,29.9,29.8,0.0,1,29.444444444444443,0.0,11.144444444444442,1193
2019-09-08,8,97,84.5,71,75,70.8,65,93,66.1,36,15,5.5,0,29.9,29.9,29.8,0.0,4,29.166666666666668,0.0,10.866666666666667,1194
2019-09-09,9,96,84.6,75,75,71.5,67,90,67.4,41,17,7.7,0,29.9,29.9,29.8,0.0,0,29.22222222222222,0.0,10.92222222222222,1195
2019-09-10,10,92,81.9,76,76,73.6,68,94,77.4,50,14,6.1,0,30.0,29.9,29.9,0.0,2,27.722222222222225,0.0,9.422222222222224,1196
2019-09-11,11,92,81.2,77,75,73.7,72,94,79.2,52,16,5.4,0,30.0,30.0,29.9,1.63,5,27.333333333333332,0.0,9.033333333333331,1197
2019-09-12,12,95,83.7,75,77,72.8,66,94,72.2,38,16,6.7,0,30.0,29.9,29.9,0.05,0,28.72222222222222,0.0,10.42222222222222,1198
2019-09-13,13,96,82.9,75,74,70.9,66,90,70.2,38,12,4.5,0,30.0,29.9,29.9,0.05,4,28.277777777777782,0.0,9.977777777777781,1199
2019-09-14,14,96,84.3,75,71,68.8,62,85,63.2,36,16,7.2,0,30.0,29.9,29.9,0.0,5,29.055555555555557,0.0,10.755555555555556,1200
2019-09-15,15,96,83.5,75,73,69.7,65,87,65.9,37,13,6.0,0,29.9,29.9,29.8,0.0,6,28.61111111111111,0.0,10.31111111111111,1201
2019-09-16,16,94,81.4,75,74,71.5,68,91,73.8,43,25,9.5,0,29.9,29.8,29.8,0.0,0,27.444444444444446,0.0,9.144444444444446,1202
2019-09-17,17,82,77.3,75,75,73.8,73,94,89.2,79,21,12.6,5,29.8,29.8,29.7,0.05,1,25.166666666666668,0.0,6.866666666666667,1203
2019-09-18,18,83,77.6,76,77,74.9,73,100,91.5,79,20,6.7,0,29.8,29.7,29.7,1.15,2,25.33333333333333,0.0,7.033333333333328,1204
2019-09-19,19,82,77.1,73,78,74.5,71,96,91.6,88,36,9.9,0,29.8,29.8,29.7,1.39,3,25.055555555555554,0.0,6.755555555555553,1205
2019-09-20,20,87,79.8,75,78,74.6,70,94,84.4,69,21,8.9,0,29.9,29.9,29.8,9.21,4,26.555555555555557,0.0,8.255555555555556,1206
2019-09-21,21,90,81.5,75,76,73.0,70,94,77.0,54,18,10.2,3,30.0,29.9,29.9,0.88,5,27.5,0.0,9.2,1207
2019-09-22,22,89,81.0,75,77,74.8,73,96,82.1,65,20,7.5,0,29.9,29.9,29.9,0.0,6,27.22222222222222,0.0,8.92222222222222,1208
2019-09-23,23,89,81.2,76,78,75.7,72,97,84.2,59,16,5.5,0,29.9,29.9,29.8,0.0,0,27.333333333333332,0.0,9.033333333333331,1209
2019-09-24,24,90,81.0,73,75,71.3,68,94,74.6,48,14,5.9,0,29.9,29.8,29.8,0.26,1,27.22222222222222,0.0,8.92222222222222,1210
2019-09-25,25,91,80.3,72,73,70.6,69,93,74.2,48,15,5.7,0,29.8,29.8,29.7,0.0,2,26.833333333333332,0.0,8.533333333333331,1211
2019-09-26,26,91,79.8,72,73,69.8,65,93,74.0,42,12,4.7,0,29.8,29.8,29.7,0.0,3,26.555555555555557,0.0,8.255555555555556,1212
2019-09-27,27,85,78.4,73,77,74.1,71,94,86.9,74,16,6.2,0,29.8,29.8,29.7,0.0,4,25.777777777777782,0.0,7.477777777777781,1213
2019-09-28,28,90,82.7,75,76,73.8,71,94,76.0,55,16,8.8,0,29.9,29.8,29.7,0.28,5,28.166666666666668,0.0,9.866666666666667,1214
2019-09-29,29,90,83.1,77,76,73.8,71,90,74.2,55,16,10.0,3,29.9,29.9,29.9,0.0,6,28.388888888888886,0.0,10.088888888888885,1215
2019-09-30,30,91,83.5,77,78,75.0,72,94,76.8,55,15,10.0,3,29.9,29.9,29.8,0.0,0,28.61111111111111,0.0,10.31111111111111,1216
2019-10-01,1,91,81.8,75,76,73.1,69,94,76.8,52,15,8.0,0,29.9,29.9,29.8,0.0,3,27.666666666666668,0.0,9.366666666666667,1217
2019-10-02,2,92,81.6,74,76,72.9,69,97,77.0,52,14,5.9,0,29.9,29.9,29.8,0.0,6,27.555555555555554,0.0,9.255555555555553,1218
2019-10-03,3,92,80.8,75,76,72.0,69,94,76.5,50,16,6.2,0,29.9,29.9,29.8,0.0,6,27.11111111111111,0.0,8.81111111111111,1219
2019-10-04,4,92,81.3,72,73,70.5,69,91,71.6,48,9,4.4,0,29.9,29.9,29.8,0.02,2,27.38888888888889,0.0,9.088888888888889,1220
2019-10-05,5,93,81.0,73,73,70.4,69,87,71.7,47,8,3.8,0,29.9,29.8,29.8,0.0,4,27.22222222222222,0.0,8.92222222222222,1221
2019-10-06,6,91,81.5,73,74,71.8,68,93,74.1,47,13,5.0,0,29.9,29.8,29.8,0.0,0,27.5,0.0,9.2,1222
2019-10-07,7,82,77.0,68,73,69.4,62,91,77.9,65,18,10.7,0,30.0,29.9,29.9,0.0,2,25.0,0.0,6.699999999999999,1223
2019-10-08,8,83,72.8,66,66,61.0,58,87,67.8,46,13,7.7,3,30.0,29.9,29.8,0.0,5,22.666666666666668,0.0,4.366666666666667,1224
2019-10-09,9,88,76.8,66,71,68.1,64,93,76.0,49,18,7.3,0,29.9,29.8,29.7,0.0,1,24.88888888888889,0.0,6.588888888888889,1225
2019-10-10,10,91,81.8,73,73,70.2,64,87,69.6,41,18,10.0,0,29.8,29.8,29.7,0.0,3,27.666666666666668,0.0,9.366666666666667,1226
2019-10-11,11,79,66.4,52,75,60.0,42,94,80.3,60,25,12.6,0,30.1,29.9,29.7,0.0,6,19.111111111111114,0.0,0.8111111111111136,1227
2019-10-12,12,71,60.0,53,49,44.6,41,80,58.3,39,16,11.0,3,30.1,30.0,29.9,0.49,1,15.555555555555555,2.7444444444444454,0.0,1228
2019-10-13,13,81,68.3,56,63,55.0,48,80,63.7,44,10,5.4,3,30.0,29.9,29.8,0.0,6,20.166666666666668,0.0,1.8666666666666671,1229
2019-10-14,14,88,77.6,69,77,70.7,62,94,79.4,63,14,7.9,3,29.9,29.8,29.8,0.0,0,25.33333333333333,0.0,7.033333333333328,1230
2019-10-15,15,91,82.3,77,77,73.4,69,94,76.1,48,13,6.3,0,29.8,29.8,29.7,0.11,1,27.944444444444443,0.0,9.644444444444442,1231
2019-10-16,16,79,71.0,60,74,66.7,54,96,86.1,73,16,8.4,0,30.0,29.9,29.8,1.03,2,21.666666666666668,0.0,3.366666666666667,1232
2019-10-17,17,67,60.2,55,53,50.9,48,87,72.5,52,10,6.6,0,29.9,29.9,29.8,0.0,3,15.666666666666666,2.6333333333333346,0.0,1233
2019-10-18,18,80,65.9,54,62,56.3,51,90,73.3,43,7,4.5,0,29.8,29.7,29.6,0.0,4,18.833333333333336,0.0,0.533333333333335,1234
2019-10-19,19,90,75.5,64,74,67.3,61,96,77.6,50,10,4.0,0,29.7,29.6,29.6,0.0,5,24.166666666666668,0.0,5.866666666666667,1235
2019-10-20,20,90,81.8,75,75,73.1,70,94,75.9,52,14,8.1,3,29.7,29.7,29.6,0.0,6,27.666666666666668,0.0,9.366666666666667,1236
2019-10-21,21,81,73.9,64,75,63.9,47,90,72.7,46,22,9.3,3,29.9,29.7,29.6,0.26,0,23.277777777777782,0.0,4.977777777777781,1237
2019-10-22,22,79,65.3,54,49,44.1,37,75,50.6,23,13,5.7,0,30.1,30.0,29.9,0.35,1,18.5,0.0,0.1999999999999993,1238
2019-10-23,23,80,66.1,53,58,52.1,45,86,63.2,38,22,9.2,0,30.0,30.0,29.9,0.0,2,18.944444444444443,0.0,0.6444444444444422,1239
2019-10-24,24,82,69.9,60,67,62.6,58,93,78.5,56,21,11.3,0,29.9,29.9,29.8,0.0,3,21.055555555555557,0.0,2.7555555555555564,1240
2019-10-25,25,67,56.6,51,65,52.0,45,93,84.5,74,20,13.8,5,29.9,29.9,29.8,0.93,4,13.666666666666666,4.633333333333335,0.0,1241
2019-10-26,26,68,56.1,51,52,47.0,45,90,72.8,50,15,7.6,0,29.8,29.8,29.8,0.26,5,13.38888888888889,4.911111111111111,0.0,1242
2019-10-27,27,77,64.0,51,60,55.3,49,93,75.4,48,14,6.0,0,29.9,29.9,29.8,0.0,6,17.77777777777778,0.5222222222222221,0.0,1243
2019-10-28,28,75,68.1,60,64,61.7,58,93,80.7,68,12,8.4,3,29.9,29.9,29.8,0.0,0,20.055555555555554,0.0,1.7555555555555529,1244
2019-10-29,29,74,70.0,67,69,66.2,62,93,87.9,79,17,8.6,0,29.9,29.8,29.8,0.0,1,21.11111111111111,0.0,2.81111111111111,1245
2019-10-30,30,70,59.9,47,68,56.7,42,96,89.1,80,23,11.3,0,30.1,29.8,29.8,2.11,2,15.5,2.8000000000000007,0.0,1246
2019-10-31,31,57,46.8,40,42,32.0,27,86,58.6,33,22,13.8,0,30.3,30.2,30.0,0.24,3,8.222222222222221,10.07777777777778,0.0,1247
2019-11-01,1,59,48.0,37,46,36.5,32,89,67.3,39,10,4.3,0,30.3,30.2,30.1,0.0,4,8.88888888888889,9.411111111111111,0.0,1248
2019-11-02,2,67,55.7,48,47,41.2,35,89,62.6,31,15,5.5,0,30.3,30.2,30.2,0.0,0,13.166666666666668,5.133333333333333,0.0,1249
2019-11-03,3,68,54.2,43,48,42.0,37,90,67.6,34,12,4.5,0,30.2,30.1,30.0,0.0,0,12.333333333333336,5.966666666666665,0.0,1250
2019-11-04,4,75,64.4,53,66,59.1,48,93,83.3,68,16,7.5,0,30.0,29.9,29.9,0.0,3,18.000000000000004,0.29999999999999716,0.0,1251
2019-11-05,5,83,71.5,64,68,65.0,61,97,80.8,58,14,6.3,0,30.1,30.0,29.9,0.0,5,21.944444444444443,0.0,3.644444444444442,1252
2019-11-06,6,80,68.0,59,62,57.9,55,93,72.7,43,14,6.3,0,30.1,30.1,30.0,0.0,1,20.0,0.0,1.6999999999999993,1253
2019-11-07,7,71,63.6,52,66,60.3,48,93,88.8,81,17,8.5,0,30.1,30.0,30.0,0.0,3,17.555555555555557,0.7444444444444436,0.0,1254
2019-11-08,8,54,51.9,46,50,46.3,40,88,82.1,74,16,10.9,5,30.2,30.2,30.1,0.0,6,11.055555555555555,7.244444444444445,0.0,1255
2019-11-09,9,67,51.7,41,46,38.9,31,86,65.6,29,6,2.4,0,30.2,30.1,30.1,0.01,2,10.944444444444446,7.355555555555554,0.0,1256
2019-11-10,10,75,59.8,44,57,49.9,42,93,72.6,43,14,4.9,0,30.1,30.0,29.9,0.0,4,15.444444444444445,2.855555555555556,0.0,1257
2019-11-11,11,76,59.4,39,66,53.3,34,93,80.7,67,30,12.1,0,30.2,29.9,29.9,0.0,0,15.222222222222221,3.0777777777777793,0.0,1258
2019-11-12,12,47,39.0,34,33,24.7,20,83,58.5,37,26,16.4,7,30.4,30.3,30.2,0.01,2,3.888888888888889,14.411111111111111,0.0,1259
2019-11-13,13,45,39.3,31,35,26.3,21,85,61.3,42,8,4.2,0,30.3,30.2,30.1,0.0,2,4.055555555555554,14.244444444444447,0.0,1260
2019-11-14,14,47,45.4,43,44,39.9,35,90,81.5,66,13,9.0,6,30.2,30.1,30.1,0.0,3,7.444444444444445,10.855555555555556,0.0,1261
2019-11-15,15,63,47.3,40,42,38.9,36,93,76.0,38,10,5.1,0,30.3,30.2,30.2,0.16,4,8.499999999999998,9.800000000000002,0.0,1262
2019-11-16,16,63,48.4,38,43,37.8,35,89,70.3,35,7,2.3,0,30.2,30.1,30.0,0.0,5,9.11111111111111,9.18888888888889,0.0,1263
2019-11-17,17,68,54.5,40,52,44.1,37,93,71.0,38,7,1.6,0,30.0,29.9,29.9,0.0,6,12.5,5.800000000000001,0.0,1264
2019-11-18,18,73,58.3,48,51,47.0,42,96,70.6,33,8,2.3,0,29.9,29.8,29.8,0.0,0,14.61111111111111,3.68888888888889,0.0,1265
2019-11-19,19,79,61.5,47,58,52.0,45,96,75.0,35,12,3.6,0,29.9,29.9,29.8,0.0,1,16.38888888888889,1.9111111111111114,0.0,1266
2019-11-20,20,78,68.4,54,65,61.2,53,97,79.2,56,23,10.7,0,29.9,29.9,29.9,0.0,2,20.222222222222225,0.0,1.9222222222222243,1267
2019-11-21,21,80,74.0,71,69,66.3,65,87,77.2,62,17,11.0,5,29.9,29.9,29.8,0.0,3,23.333333333333332,0.0,5.033333333333331,1268
2019-11-22,22,79,68.2,54,72,62.6,46,97,82.6,68,17,7.4,0,29.9,29.9,29.8,0.03,4,20.11111111111111,0.0,1.81111111111111,1269
2019-11-23,23,66,54.2,48,45,43.1,42,80,67.7,45,17,8.1,0,30.0,29.9,29.9,0.01,5,12.333333333333336,5.966666666666665,0.0,1270
2019-11-24,24,69,54.9,42,47,42.3,38,89,66.3,33,10,2.6,0,30.0,29.9,29.8,0.0,6,12.722222222222221,5.577777777777779,0.0,1271
2019-11-25,25,79,68.1,48,68,60.1,46,93,76.6,56,14,7.8,0,29.8,29.6,29.6,0.0,0,20.055555555555554,0.0,1.7555555555555529,1272
2019-11-26,26,81,76.8,73,70,68.4,67,85,75.8,62,15,9.6,5,29.7,29.6,29.5,0.0,1,24.88888888888889,0.0,6.588888888888889,1273
2019-11-27,27,76,66.4,62,70,36.9,28,84,36.1,22,21,14.1,6,30.1,30.0,29.8,0.0,2,19.111111111111114,0.0,0.8111111111111136,1274
2019-11-28,28,73,67.2,61,68,55.0,36,96,67.1,38,17,12.0,9,30.1,30.1,30.0,0.0,3,19.555555555555557,0.0,1.2555555555555564,1275
2019-11-29,29,75,72.7,70,70,69.4,68,97,89.4,84,18,13.6,5,30.0,29.9,29.8,0.0,4,22.61111111111111,0.0,4.31111111111111,1276
2019-11-30,30,81,75.8,68,72,68.7,48,87,79.0,49,16,10.1,5,29.8,29.7,29.6,0.0,5,24.333333333333332,0.0,6.033333333333331,1277
2019-12-01,1,67,59.1,49,43,31.2,27,54,35.8,23,20,10.1,6,30.1,30.0,29.8,0.07,5,15.055555555555555,3.2444444444444454,0.0,1278
2019-12-02,2,64,51.2,42,38,33.0,29,80,53.3,27,15,6.5,0,30.2,30.1,30.1,0.0,1,10.666666666666668,7.633333333333333,0.0,1279
2019-12-03,3,71,53.6,39,49,40.8,36,89,67.5,29,8,2.8,0,30.0,29.9,29.8,0.0,1,12.0,6.300000000000001,0.0,1280
2019-12-04,4,75,58.5,48,47,42.3,35,90,60.6,23,8,2.9,0,30.0,29.9,29.9,0.0,4,14.722222222222221,3.5777777777777793,0.0,1281
2019-12-05,5,74,62.4,49,59,53.4,44,90,73.5,53,13,5.4,0,30.0,29.9,29.9,0.0,6,16.88888888888889,1.4111111111111114,0.0,1282
2019-12-06,6,74,66.0,59,65,56.4,48,93,73.6,44,18,7.6,0,30.1,30.0,29.9,0.0,2,18.88888888888889,0.0,0.5888888888888886,1283
2019-12-07,7,72,59.0,51,50,46.8,43,89,65.8,43,10,5.6,0,30.2,30.1,30.0,0.0,4,15.0,3.3000000000000007,0.0,1284
2019-12-08,8,74,60.9,48,62,54.0,45,93,79.5,55,14,6.2,0,30.0,29.9,29.8,0.0,0,16.055555555555557,2.2444444444444436,0.0,1285
2019-12-09,9,83,73.8,67,68,65.6,62,90,76.6,51,14,6.8,0,29.8,29.7,29.7,0.0,3,23.22222222222222,0.0,4.922222222222221,1286
2019-12-10,10,70,53.4,46,67,47.8,41,93,81.7,62,22,14.8,3,30.3,30.0,29.8,0.01,5,11.88888888888889,6.411111111111111,0.0,1287
2019-12-11,11,60,49.0,43,40,36.6,33,82,64.3,36,15,10.3,3,30.4,30.3,30.3,0.22,1,9.444444444444445,8.855555555555556,0.0,1288
2019-12-12,12,62,50.8,39,50,41.9,35,86,72.7,52,10,3.3,0,30.3,30.1,29.9,0.0,3,10.444444444444443,7.855555555555558,0.0,1289
2019-12-13,13,74,61.5,52,57,50.6,46,90,69.0,44,9,4.5,0,29.9,29.8,29.7,0.0,4,16.38888888888889,1.9111111111111114,0.0,1290
2019-12-14,14,74,59.6,45,60,49.2,42,93,72.5,35,14,5.4,0,29.8,29.7,29.7,0.0,5,15.333333333333334,2.966666666666667,0.0,1291
2019-12-15,15,84,74.1,67,69,66.6,63,93,78.7,51,15,10.2,6,29.8,29.7,29.7,0.0,6,23.388888888888886,0.0,5.088888888888885,1292
2019-12-16,16,79,62.9,44,70,56.0,34,90,78.6,66,23,13.2,6,30.0,29.8,29.7,0.0,0,17.166666666666668,1.1333333333333329,0.0,1293
2019-12-17,17,54,45.0,39,34,30.3,27,73,57.6,40,23,14.7,5,30.3,30.2,30.0,0.06,1,7.222222222222222,11.07777777777778,0.0,1294
2019-12-18,18,59,44.0,32,30,26.1,19,82,55.0,21,10,2.6,0,30.4,30.3,30.3,0.0,2,6.666666666666667,11.633333333333333,0.0,1295
2019-12-19,19,59,45.5,32,36,31.3,23,88,61.6,27,10,4.5,0,30.3,30.3,30.2,0.0,3,7.5,10.8,0.0,1296
2019-12-20,20,54,49.7,44,45,39.3,34,80,68.0,54,10,7.6,5,30.2,30.2,30.1,0.0,4,9.833333333333336,8.466666666666665,0.0,1297
2019-12-21,21,56,51.7,46,41,39.9,38,79,64.5,53,9,5.6,0,30.2,30.2,30.1,0.02,5,10.944444444444446,7.355555555555554,0.0,1298
2019-12-22,22,62,51.2,43,42,39.8,39,86,67.1,43,14,7.2,3,30.2,30.1,30.0,0.0,6,10.666666666666668,7.633333333333333,0.0,1299
2019-12-23,23,71,53.3,42,42,39.8,37,86,64.5,29,7,3.8,0,30.1,30.0,29.9,0.0,0,11.833333333333332,6.466666666666669,0.0,1300
2019-12-24,24,73,57.0,42,52,46.7,40,93,70.9,42,7,2.6,0,30.0,29.9,29.9,0.0,1,13.88888888888889,4.411111111111111,0.0,1301
2019-12-25,25,73,58.1,46,57,52.0,45,97,82.0,51,10,3.8,0,29.9,29.9,29.8,0.0,2,14.5,3.8000000000000007,0.0,1302
2019-12-26,26,75,59.7,51,59,53.9,49,97,83.0,52,10,3.5,0,30.0,29.9,29.9,0.0,3,15.38888888888889,2.9111111111111114,0.0,1303
2019-12-27,27,69,62.4,55,62,59.4,54,97,90.0,78,14,5.9,0,30.0,29.9,29.8,0.0,4,16.88888888888889,1.4111111111111114,0.0,1304
2019-12-28,28,77,69.6,63,68,65.0,61,97,85.9,66,22,10.1,3,29.8,29.7,29.6,0.0,5,20.888888888888886,0.0,2.588888888888885,1305
2019-12-29,29,69,60.8,50,66,51.8,36,97,75.6,33,21,9.9,3,29.9,29.7,29.6,0.12,6,16.0,2.3000000000000007,0.0,1306
2019-12-30,30,61,50.3,39,37,31.0,26,89,51.8,26,10,5.7,0,30.1,30.0,29.9,0.71,0,10.166666666666664,8.133333333333336,0.0,1307
2019-12-31,31,60,48.8,38,39,31.3,22,77,55.3,23,13,2.7,0,30.2,30.1,30.0,0.0,1,9.333333333333332,8.966666666666669,0.0,1308
2020-01-01,1,60,55.0,48,58,46.3,35,93,73.8,47,18,7.3,0,30.0,29.8,29.7,0.0,2,12.777777777777779,5.522222222222222,0.0,1309
2020-01-02,2,65,61.4,59,62,59.4,57,97,93.0,87,10,3.6,0,29.6,29.6,29.5,0.12,5,16.333333333333332,1.9666666666666686,0.0,1310
2020-01-03,3,68,58.0,52,58,50.4,42,97,77.6,47,18,6.2,0,30.1,29.8,29.6,0.19,6,14.444444444444445,3.855555555555556,0.0,1311
2020-01-04,4,69,54.0,41,41,37.2,33,82,56.4,26,9,5.3,0,30.3,30.2,30.1,0.0,2,12.222222222222221,6.077777777777779,0.0,1312
2020-01-05,5,74,58.3,40,49,41.5,36,93,59.0,27,14,5.7,0,30.3,30.2,30.1,0.0,4,14.61111111111111,3.68888888888889,0.0,1313
2020-01-06,6,75,61.4,46,55,50.0,44,93,68.8,44,12,4.8,0,30.1,30.0,29.9,0.0,0,16.333333333333332,1.9666666666666686,0.0,1314
2020-01-07,7,67,55.2,43,43,30.8,21,71,43.6,17,14,6.0,0,30.3,30.3,30.1,0.0,2,12.888888888888891,5.41111111111111,0.0,1315
2020-01-08,8,67,53.1,35,57,43.5,31,90,72.1,46,20,9.7,0,30.3,30.2,30.0,0.0,5,11.722222222222221,6.577777777777779,0.0,1316
2020-01-09,9,75,69.2,61,66,62.4,57,90,79.1,64,20,13.6,5,30.0,29.9,29.9,0.0,1,20.666666666666668,0.0,2.366666666666667,1317
2020-01-10,10,76,73.6,72,70,66.8,65,90,79.4,73,23,18.1,13,29.9,29.8,29.6,0.0,3,23.111111111111107,0.0,4.8111111111111065,1318
2020-01-11,11,63,54.1,39,60,46.1,34,90,75.0,51,26,11.9,0,30.1,29.9,29.6,1.11,6,12.277777777777779,6.022222222222222,0.0,1319
2020-01-12,12,56,43.5,35,46,38.7,32,93,83.8,67,12,6.3,0,30.1,30.1,30.1,0.0,1,6.388888888888889,11.911111111111111,0.0,1320
2020-01-13,13,64,57.4,51,62,54.5,47,97,90.1,77,12,6.8,0,30.1,30.1,30.0,0.0,0,14.11111111111111,4.18888888888889,0.0,1321
2020-01-14,14,79,72.2,64,72,68.4,62,97,88.2,74,8,4.7,0,30.0,30.0,29.9,0.12,1,22.333333333333332,0.0,4.033333333333331,1322
2020-01-15,15,80,72.8,70,69,67.9,66,93,85.1,66,13,7.2,0,30.1,30.0,29.9,0.23,2,22.666666666666668,0.0,4.366666666666667,1323
2020-01-16,16,76,70.4,64,68,66.0,62,93,86.1,71,14,9.0,3,30.2,30.1,30.1,0.0,3,21.333333333333336,0.0,3.033333333333335,1324
2020-01-17,17,72,65.2,60,65,61.6,58,93,88.3,76,18,12.7,8,30.2,30.1,30.0,0.01,4,18.444444444444443,0.0,0.14444444444444215,1325
2020-01-18,18,74,68.5,55,68,63.2,43,93,83.6,58,20,6.0,0,30.2,30.0,30.0,0.01,5,20.27777777777778,0.0,1.9777777777777779,1326
2020-01-19,19,62,51.5,44,40,26.8,18,61,41.0,19,22,13.5,6,30.4,30.3,30.2,0.01,6,10.833333333333334,7.466666666666667,0.0,1327
2020-01-20,20,62,49.5,40,31,28.1,25,65,46.2,25,16,7.9,0,30.5,30.4,30.4,0.0,0,9.722222222222221,8.57777777777778,0.0,1328
2020-01-21,21,60,48.8,36,37,32.8,29,82,56.9,31,12,6.4,0,30.4,30.3,30.2,0.0,1,9.333333333333332,8.966666666666669,0.0,1329
2020-01-22,22,59,52.1,43,57,47.7,34,93,85.7,58,20,13.4,8,30.2,29.9,29.8,0.0,2,11.166666666666666,7.133333333333335,0.0,1330
2020-01-23,23,61,57.5,47,58,52.2,43,93,83.0,67,17,7.1,0,30.0,29.8,29.8,1.4,3,14.166666666666666,4.133333333333335,0.0,1331
2020-01-24,24,67,51.7,42,45,38.8,29,93,66.9,25,8,2.9,0,30.1,30.0,30.0,0.0,4,10.944444444444446,7.355555555555554,0.0,1332
